idx,id,datetime,platform,cloud,collection_category,processing_level,has_lwir11,has_qa_pixel,date,month,out_file,out_exists
409,LC08_L2SP_197024_20231208_02_T2,2023-12-08T10:27:46.851047Z,landsat-8,100,T2,NA,TRUE,TRUE,2023-12-08,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231208_lc08_l2sp_197024_20231208_02_t2_LST_C.tif,FALSE
410,LC08_L2SP_196025_20231201_02_T2,2023-12-01T10:22:05.276127Z,landsat-8,83.31,T2,NA,TRUE,TRUE,2023-12-01,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231201_lc08_l2sp_196025_20231201_02_t2_LST_C.tif,FALSE
411,LC08_L2SP_196024_20231201_02_T2,2023-12-01T10:21:41.389323Z,landsat-8,97.62,T2,NA,TRUE,TRUE,2023-12-01,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231201_lc08_l2sp_196024_20231201_02_t2_LST_C.tif,FALSE
412,LC09_L2SP_197025_20231130_02_T1,2023-11-30T10:28:22.797708Z,landsat-9,80.73,T1,NA,TRUE,TRUE,2023-11-30,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231130_lc09_l2sp_197025_20231130_02_t1_LST_C.tif,FALSE
413,LC09_L2SP_197024_20231130_02_T1,2023-11-30T10:27:58.915164Z,landsat-9,57.86,T1,NA,TRUE,TRUE,2023-11-30,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231130_lc09_l2sp_197024_20231130_02_t1_LST_C.tif,FALSE
414,LC09_L2SP_196025_20231123_02_T2,2023-11-23T10:22:10.835052Z,landsat-9,98.32,T2,NA,TRUE,TRUE,2023-11-23,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231123_lc09_l2sp_196025_20231123_02_t2_LST_C.tif,FALSE
415,LC09_L2SP_196024_20231123_02_T2,2023-11-23T10:21:46.948272Z,landsat-9,96.64,T2,NA,TRUE,TRUE,2023-11-23,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231123_lc09_l2sp_196024_20231123_02_t2_LST_C.tif,FALSE
416,LC08_L2SP_197025_20231122_02_T1,2023-11-22T10:28:19.297601Z,landsat-8,63.95,T1,NA,TRUE,TRUE,2023-11-22,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231122_lc08_l2sp_197025_20231122_02_t1_LST_C.tif,FALSE
417,LC08_L2SP_197024_20231122_02_T1,2023-11-22T10:27:55.410797Z,landsat-8,100,T1,NA,TRUE,TRUE,2023-11-22,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231122_lc08_l2sp_197024_20231122_02_t1_LST_C.tif,FALSE
418,LC08_L2SP_196025_20231115_02_T1,2023-11-15T10:22:05.325600Z,landsat-8,59.26,T1,NA,TRUE,TRUE,2023-11-15,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231115_lc08_l2sp_196025_20231115_02_t1_LST_C.tif,FALSE
419,LC08_L2SP_196024_20231115_02_T2,2023-11-15T10:21:41.447268Z,landsat-8,75.13,T2,NA,TRUE,TRUE,2023-11-15,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231115_lc08_l2sp_196024_20231115_02_t2_LST_C.tif,FALSE
420,LC09_L2SP_197025_20231114_02_T2,2023-11-14T10:28:14.669966Z,landsat-9,90.16,T2,NA,TRUE,TRUE,2023-11-14,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231114_lc09_l2sp_197025_20231114_02_t2_LST_C.tif,FALSE
421,LC09_L2SP_197024_20231114_02_T2,2023-11-14T10:27:50.791659Z,landsat-9,74.07,T2,NA,TRUE,TRUE,2023-11-14,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231114_lc09_l2sp_197024_20231114_02_t2_LST_C.tif,FALSE
422,LC09_L2SP_196025_20231107_02_T2,2023-11-07T10:22:03.732914Z,landsat-9,90.94,T2,NA,TRUE,TRUE,2023-11-07,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231107_lc09_l2sp_196025_20231107_02_t2_LST_C.tif,FALSE
423,LC09_L2SP_196024_20231107_02_T2,2023-11-07T10:21:39.854607Z,landsat-9,88.82,T2,NA,TRUE,TRUE,2023-11-07,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231107_lc09_l2sp_196024_20231107_02_t2_LST_C.tif,FALSE
424,LC08_L2SP_197025_20231106_02_T1,2023-11-06T10:28:15.077531Z,landsat-8,75.28,T1,NA,TRUE,TRUE,2023-11-06,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231106_lc08_l2sp_197025_20231106_02_t1_LST_C.tif,FALSE
425,LC08_L2SP_197024_20231106_02_T1,2023-11-06T10:27:51.190727Z,landsat-8,66.03,T1,NA,TRUE,TRUE,2023-11-06,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231106_lc08_l2sp_197024_20231106_02_t1_LST_C.tif,FALSE
426,LC08_L2SP_196025_20231030_02_T1,2023-10-30T10:22:06.671667Z,landsat-8,86.9,T1,NA,TRUE,TRUE,2023-10-30,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231030_lc08_l2sp_196025_20231030_02_t1_LST_C.tif,FALSE
427,LC08_L2SP_196024_20231030_02_T1,2023-10-30T10:21:42.789099Z,landsat-8,76.78,T1,NA,TRUE,TRUE,2023-10-30,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231030_lc08_l2sp_196024_20231030_02_t1_LST_C.tif,FALSE
428,LC09_L2SP_197025_20231029_02_T2,2023-10-29T10:28:15.659225Z,landsat-9,89.33,T2,NA,TRUE,TRUE,2023-10-29,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231029_lc09_l2sp_197025_20231029_02_t2_LST_C.tif,FALSE
429,LC09_L2SP_197024_20231029_02_T1,2023-10-29T10:27:51.780918Z,landsat-9,82.78,T1,NA,TRUE,TRUE,2023-10-29,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231029_lc09_l2sp_197024_20231029_02_t1_LST_C.tif,FALSE
430,LC09_L2SP_196025_20231022_02_T2,2023-10-22T10:22:08.340174Z,landsat-9,95.19,T2,NA,TRUE,TRUE,2023-10-22,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231022_lc09_l2sp_196025_20231022_02_t2_LST_C.tif,FALSE
431,LC09_L2SP_196024_20231022_02_T1,2023-10-22T10:21:44.453395Z,landsat-9,84.57,T1,NA,TRUE,TRUE,2023-10-22,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231022_lc09_l2sp_196024_20231022_02_t1_LST_C.tif,FALSE
432,LE07_L2SP_196025_20231022_02_T2,2023-10-22T08:00:03.303539Z,landsat-7,82,T2,NA,FALSE,TRUE,2023-10-22,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231022_le07_l2sp_196025_20231022_02_t2_LST_C.tif,FALSE
433,LC08_L2SP_197025_20231021_02_T1,2023-10-21T10:28:13.690665Z,landsat-8,48.4,T1,NA,TRUE,TRUE,2023-10-21,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231021_lc08_l2sp_197025_20231021_02_t1_LST_C.tif,FALSE
434,LC08_L2SP_197024_20231021_02_T1,2023-10-21T10:27:49.812333Z,landsat-8,51.89,T1,NA,TRUE,TRUE,2023-10-21,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231021_lc08_l2sp_197024_20231021_02_t1_LST_C.tif,FALSE
435,LE07_L2SP_195025_20231017_02_T2,2023-10-17T07:57:09.093972Z,landsat-7,100,T2,NA,FALSE,TRUE,2023-10-17,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231017_le07_l2sp_195025_20231017_02_t2_LST_C.tif,FALSE
436,LC08_L2SP_196025_20231014_02_T1,2023-10-14T10:22:03.607847Z,landsat-8,43.72,T1,NA,TRUE,TRUE,2023-10-14,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231014_lc08_l2sp_196025_20231014_02_t1_LST_C.tif,FALSE
437,LC08_L2SP_196024_20231014_02_T1,2023-10-14T10:21:39.725279Z,landsat-8,43.08,T1,NA,TRUE,TRUE,2023-10-14,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231014_lc08_l2sp_196024_20231014_02_t1_LST_C.tif,FALSE
438,LC09_L2SP_197025_20231013_02_T1,2023-10-13T10:28:17.102198Z,landsat-9,74.39,T1,NA,TRUE,TRUE,2023-10-13,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231013_lc09_l2sp_197025_20231013_02_t1_LST_C.tif,FALSE
439,LC09_L2SP_197024_20231013_02_T1,2023-10-13T10:27:53.215418Z,landsat-9,88.09,T1,NA,TRUE,TRUE,2023-10-13,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231013_lc09_l2sp_197024_20231013_02_t1_LST_C.tif,FALSE
440,LC09_L2SP_196025_20231006_02_T1,2023-10-06T10:22:00.709255Z,landsat-9,16.31,T1,NA,TRUE,TRUE,2023-10-06,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231006_lc09_l2sp_196025_20231006_02_t1_LST_C.tif,FALSE
441,LC09_L2SP_196024_20231006_02_T1,2023-10-06T10:21:36.822476Z,landsat-9,53.69,T1,NA,TRUE,TRUE,2023-10-06,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231006_lc09_l2sp_196024_20231006_02_t1_LST_C.tif,FALSE
442,LC08_L2SP_197025_20231005_02_T2,2023-10-05T10:28:10.987807Z,landsat-8,100,T2,NA,TRUE,TRUE,2023-10-05,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231005_lc08_l2sp_197025_20231005_02_t2_LST_C.tif,FALSE
443,LC08_L2SP_197024_20231005_02_T1,2023-10-05T10:27:47.096766Z,landsat-8,100,T1,NA,TRUE,TRUE,2023-10-05,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231005_lc08_l2sp_197024_20231005_02_t1_LST_C.tif,FALSE
444,LE07_L2SP_197025_20231005_02_T1,2023-10-05T08:09:44.361147Z,landsat-7,100,T1,NA,FALSE,TRUE,2023-10-05,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231005_le07_l2sp_197025_20231005_02_t1_LST_C.tif,FALSE
445,LE07_L2SP_197024_20231005_02_T1,2023-10-05T08:09:20.532943Z,landsat-7,100,T1,NA,FALSE,TRUE,2023-10-05,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20231005_le07_l2sp_197024_20231005_02_t1_LST_C.tif,FALSE
446,LE07_L2SP_197025_20230930_02_T1,2023-09-30T08:06:40.585976Z,landsat-7,37,T1,NA,FALSE,TRUE,2023-09-30,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230930_le07_l2sp_197025_20230930_02_t1_LST_C.tif,FALSE
447,LE07_L2SP_197024_20230930_02_T1,2023-09-30T08:06:16.757882Z,landsat-7,16,T1,NA,FALSE,TRUE,2023-09-30,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230930_le07_l2sp_197024_20230930_02_t1_LST_C.tif,FALSE
448,LC08_L2SP_196025_20230928_02_T1,2023-09-28T10:22:00.706247Z,landsat-8,21.27,T1,NA,TRUE,TRUE,2023-09-28,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230928_lc08_l2sp_196025_20230928_02_t1_LST_C.tif,TRUE
449,LC08_L2SP_196024_20230928_02_T1,2023-09-28T10:21:36.823679Z,landsat-8,39.35,T1,NA,TRUE,TRUE,2023-09-28,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230928_lc08_l2sp_196024_20230928_02_t1_LST_C.tif,FALSE
450,LC09_L2SP_197025_20230927_02_T1,2023-09-27T10:28:04.045428Z,landsat-9,46.08,T1,NA,TRUE,TRUE,2023-09-27,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230927_lc09_l2sp_197025_20230927_02_t1_LST_C.tif,FALSE
451,LC09_L2SP_197024_20230927_02_T1,2023-09-27T10:27:40.162885Z,landsat-9,71.93,T1,NA,TRUE,TRUE,2023-09-27,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230927_lc09_l2sp_197024_20230927_02_t1_LST_C.tif,FALSE
452,LE07_L2SP_196025_20230925_02_T1,2023-09-25T08:03:34.281457Z,landsat-7,27,T1,NA,FALSE,TRUE,2023-09-25,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230925_le07_l2sp_196025_20230925_02_t1_LST_C.tif,FALSE
453,LE07_L2SP_196024_20230925_02_T1,2023-09-25T08:03:10.453894Z,landsat-7,63,T1,NA,FALSE,TRUE,2023-09-25,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230925_le07_l2sp_196024_20230925_02_t1_LST_C.tif,FALSE
454,LC09_L2SP_196025_20230920_02_T1,2023-09-20T10:21:57.955020Z,landsat-9,79.77,T1,NA,TRUE,TRUE,2023-09-20,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230920_lc09_l2sp_196025_20230920_02_t1_LST_C.tif,FALSE
455,LC09_L2SP_196024_20230920_02_T1,2023-09-20T10:21:34.068239Z,landsat-9,77.47,T1,NA,TRUE,TRUE,2023-09-20,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230920_lc09_l2sp_196024_20230920_02_t1_LST_C.tif,FALSE
456,LE07_L2SP_195025_20230920_02_T1,2023-09-20T08:00:25.339551Z,landsat-7,81,T1,NA,FALSE,TRUE,2023-09-20,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230920_le07_l2sp_195025_20230920_02_t1_LST_C.tif,FALSE
457,LC08_L2SP_197025_20230919_02_T1,2023-09-19T10:28:08.696033Z,landsat-8,87.27,T1,NA,TRUE,TRUE,2023-09-19,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230919_lc08_l2sp_197025_20230919_02_t1_LST_C.tif,FALSE
458,LC08_L2SP_197024_20230919_02_T1,2023-09-19T10:27:44.804993Z,landsat-8,65.95,T1,NA,TRUE,TRUE,2023-09-19,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230919_lc08_l2sp_197024_20230919_02_t1_LST_C.tif,FALSE
459,LC08_L2SP_196025_20230912_02_T1,2023-09-12T10:21:55.647895Z,landsat-8,44.44,T1,NA,TRUE,TRUE,2023-09-12,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230912_lc08_l2sp_196025_20230912_02_t1_LST_C.tif,FALSE
460,LC08_L2SP_196024_20230912_02_T1,2023-09-12T10:21:31.765327Z,landsat-8,70.03,T1,NA,TRUE,TRUE,2023-09-12,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230912_lc08_l2sp_196024_20230912_02_t1_LST_C.tif,FALSE
461,LC09_L2SP_197025_20230911_02_T1,2023-09-11T10:28:07.916366Z,landsat-9,6.07,T1,NA,TRUE,TRUE,2023-09-11,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230911_lc09_l2sp_197025_20230911_02_t1_LST_C.tif,TRUE
462,LC09_L2SP_197024_20230911_02_T1,2023-09-11T10:27:44.033823Z,landsat-9,0.87,T1,NA,TRUE,TRUE,2023-09-11,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230911_lc09_l2sp_197024_20230911_02_t1_LST_C.tif,TRUE
463,LE07_L2SP_197025_20230908_02_T1,2023-09-08T08:12:27.098236Z,landsat-7,0,T1,NA,FALSE,TRUE,2023-09-08,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230908_le07_l2sp_197025_20230908_02_t1_LST_C.tif,FALSE
464,LE07_L2SP_197024_20230908_02_T1,2023-09-08T08:12:03.270336Z,landsat-7,0,T1,NA,FALSE,TRUE,2023-09-08,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230908_le07_l2sp_197024_20230908_02_t1_LST_C.tif,FALSE
465,LC09_L2SP_196025_20230904_02_T1,2023-09-04T10:21:52.062006Z,landsat-9,0.17,T1,NA,TRUE,TRUE,2023-09-04,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230904_lc09_l2sp_196025_20230904_02_t1_LST_C.tif,TRUE
466,LC09_L2SP_196024_20230904_02_T1,2023-09-04T10:21:28.179462Z,landsat-9,0.35,T1,NA,TRUE,TRUE,2023-09-04,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230904_lc09_l2sp_196024_20230904_02_t1_LST_C.tif,TRUE
467,LC08_L2SP_197025_20230903_02_T1,2023-09-03T10:28:03.328040Z,landsat-8,58.23,T1,NA,TRUE,TRUE,2023-09-03,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230903_lc08_l2sp_197025_20230903_02_t1_LST_C.tif,FALSE
468,LC08_L2SP_197024_20230903_02_T1,2023-09-03T10:27:39.445472Z,landsat-8,67.84,T1,NA,TRUE,TRUE,2023-09-03,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230903_lc08_l2sp_197024_20230903_02_t1_LST_C.tif,FALSE
469,LE07_L2SP_197025_20230903_02_T1,2023-09-03T08:09:11.465489Z,landsat-7,62,T1,NA,FALSE,TRUE,2023-09-03,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230903_le07_l2sp_197025_20230903_02_t1_LST_C.tif,FALSE
470,LE07_L2SP_197024_20230903_02_T1,2023-09-03T08:08:47.637366Z,landsat-7,60,T1,NA,FALSE,TRUE,2023-09-03,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230903_le07_l2sp_197024_20230903_02_t1_LST_C.tif,FALSE
471,LE07_L2SP_196025_20230829_02_T1,2023-08-29T08:05:54.192608Z,landsat-7,100,T1,NA,FALSE,TRUE,2023-08-29,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230829_le07_l2sp_196025_20230829_02_t1_LST_C.tif,FALSE
472,LE07_L2SP_196024_20230829_02_T1,2023-08-29T08:05:30.364172Z,landsat-7,96,T1,NA,FALSE,TRUE,2023-08-29,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230829_le07_l2sp_196024_20230829_02_t1_LST_C.tif,FALSE
473,LC08_L2SP_196025_20230827_02_T1,2023-08-27T10:21:53.605018Z,landsat-8,84.16,T1,NA,TRUE,TRUE,2023-08-27,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230827_lc08_l2sp_196025_20230827_02_t1_LST_C.tif,FALSE
474,LC08_L2SP_196024_20230827_02_T1,2023-08-27T10:21:29.722450Z,landsat-8,83.67,T1,NA,TRUE,TRUE,2023-08-27,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230827_lc08_l2sp_196024_20230827_02_t1_LST_C.tif,FALSE
475,LC09_L2SP_197025_20230826_02_T1,2023-08-26T10:27:58.155885Z,landsat-9,44.55,T1,NA,TRUE,TRUE,2023-08-26,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230826_lc09_l2sp_197025_20230826_02_t1_LST_C.tif,FALSE
476,LC09_L2SP_197024_20230826_02_T1,2023-08-26T10:27:34.269106Z,landsat-9,32.03,T1,NA,TRUE,TRUE,2023-08-26,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230826_lc09_l2sp_197024_20230826_02_t1_LST_C.tif,FALSE
477,LE07_L2SP_195025_20230824_02_T1,2023-08-24T08:02:35.392443Z,landsat-7,60,T1,NA,FALSE,TRUE,2023-08-24,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230824_le07_l2sp_195025_20230824_02_t1_LST_C.tif,FALSE
478,LC09_L2SP_196025_20230819_02_T1,2023-08-19T10:21:40.984075Z,landsat-9,86.73,T1,NA,TRUE,TRUE,2023-08-19,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230819_lc09_l2sp_196025_20230819_02_t1_LST_C.tif,FALSE
479,LC09_L2SP_196024_20230819_02_T1,2023-08-19T10:21:17.101531Z,landsat-9,83.44,T1,NA,TRUE,TRUE,2023-08-19,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230819_lc09_l2sp_196024_20230819_02_t1_LST_C.tif,FALSE
480,LC08_L2SP_197025_20230818_02_T1,2023-08-18T10:28:01.641922Z,landsat-8,19.98,T1,NA,TRUE,TRUE,2023-08-18,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230818_lc08_l2sp_197025_20230818_02_t1_LST_C.tif,TRUE
481,LC08_L2SP_197024_20230818_02_T1,2023-08-18T10:27:37.750882Z,landsat-8,64.72,T1,NA,TRUE,TRUE,2023-08-18,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230818_lc08_l2sp_197024_20230818_02_t1_LST_C.tif,FALSE
482,LE07_L2SP_197025_20230812_02_T2,2023-08-12T08:14:15.724604Z,landsat-7,93,T2,NA,FALSE,TRUE,2023-08-12,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230812_le07_l2sp_197025_20230812_02_t2_LST_C.tif,FALSE
483,LE07_L2SP_197024_20230812_02_T2,2023-08-12T08:13:51.894679Z,landsat-7,67,T2,NA,FALSE,TRUE,2023-08-12,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230812_le07_l2sp_197024_20230812_02_t2_LST_C.tif,FALSE
484,LC08_L2SP_196025_20230811_02_T1,2023-08-11T10:21:45.053169Z,landsat-8,0.74,T1,NA,TRUE,TRUE,2023-08-11,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230811_lc08_l2sp_196025_20230811_02_t1_LST_C.tif,TRUE
485,LC08_L2SP_196024_20230811_02_T1,2023-08-11T10:21:21.166365Z,landsat-8,0.07,T1,NA,TRUE,TRUE,2023-08-11,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230811_lc08_l2sp_196024_20230811_02_t1_LST_C.tif,TRUE
486,LC09_L2SP_197025_20230810_02_T1,2023-08-10T10:27:50.720541Z,landsat-9,0.01,T1,NA,TRUE,TRUE,2023-08-10,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230810_lc09_l2sp_197025_20230810_02_t1_LST_C.tif,TRUE
487,LC09_L2SP_197024_20230810_02_T1,2023-08-10T10:27:26.837997Z,landsat-9,32.68,T1,NA,TRUE,TRUE,2023-08-10,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230810_lc09_l2sp_197024_20230810_02_t1_LST_C.tif,FALSE
488,LE07_L2SP_196025_20230807_02_T2,2023-08-07T08:10:51.288260Z,landsat-7,87,T2,NA,FALSE,TRUE,2023-08-07,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230807_le07_l2sp_196025_20230807_02_t2_LST_C.tif,FALSE
489,LE07_L2SP_196024_20230807_02_T1,2023-08-07T08:10:27.457339Z,landsat-7,76,T1,NA,FALSE,TRUE,2023-08-07,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230807_le07_l2sp_196024_20230807_02_t1_LST_C.tif,FALSE
490,LC09_L2SP_196025_20230803_02_T2,2023-08-03T10:21:37.297264Z,landsat-9,97.63,T2,NA,TRUE,TRUE,2023-08-03,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230803_lc09_l2sp_196025_20230803_02_t2_LST_C.tif,FALSE
491,LC09_L2SP_196024_20230803_02_T2,2023-08-03T10:21:13.414722Z,landsat-9,93.98,T2,NA,TRUE,TRUE,2023-08-03,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230803_lc09_l2sp_196024_20230803_02_t2_LST_C.tif,FALSE
492,LC08_L2SP_197025_20230802_02_T2,2023-08-02T10:27:55.310891Z,landsat-8,89.23,T2,NA,TRUE,TRUE,2023-08-02,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230802_lc08_l2sp_197025_20230802_02_t2_LST_C.tif,FALSE
493,LC08_L2SP_197024_20230802_02_T2,2023-08-02T10:27:31.428323Z,landsat-8,23.9,T2,NA,TRUE,TRUE,2023-08-02,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230802_lc08_l2sp_197024_20230802_02_t2_LST_C.tif,FALSE
494,LE07_L2SP_196025_20230802_02_T2,2023-08-02T08:07:25.097734Z,landsat-7,98,T2,NA,FALSE,TRUE,2023-08-02,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230802_le07_l2sp_196025_20230802_02_t2_LST_C.tif,FALSE
495,LE07_L2SP_196024_20230802_02_T2,2023-08-02T08:07:01.266182Z,landsat-7,81,T2,NA,FALSE,TRUE,2023-08-02,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230802_le07_l2sp_196024_20230802_02_t2_LST_C.tif,FALSE
496,LC08_L2SP_196025_20230726_02_T1,2023-07-26T10:21:40.675004Z,landsat-8,75.46,T1,NA,TRUE,TRUE,2023-07-26,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230726_lc08_l2sp_196025_20230726_02_t1_LST_C.tif,FALSE
497,LC08_L2SP_196024_20230726_02_T1,2023-07-26T10:21:16.788200Z,landsat-8,54.27,T1,NA,TRUE,TRUE,2023-07-26,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230726_lc08_l2sp_196024_20230726_02_t1_LST_C.tif,FALSE
498,LC09_L2SP_197025_20230725_02_T1,2023-07-25T10:27:39.450897Z,landsat-9,94.13,T1,NA,TRUE,TRUE,2023-07-25,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230725_lc09_l2sp_197025_20230725_02_t1_LST_C.tif,FALSE
499,LC09_L2SP_197024_20230725_02_T1,2023-07-25T10:27:15.572590Z,landsat-9,77.62,T1,NA,TRUE,TRUE,2023-07-25,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230725_lc09_l2sp_197024_20230725_02_t1_LST_C.tif,FALSE
500,LE07_L2SP_197025_20230721_02_T1,2023-07-21T08:18:46.807430Z,landsat-7,75,T1,NA,FALSE,TRUE,2023-07-21,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230721_le07_l2sp_197025_20230721_02_t1_LST_C.tif,FALSE
501,LE07_L2SP_197024_20230721_02_T1,2023-07-21T08:18:22.975713Z,landsat-7,76,T1,NA,FALSE,TRUE,2023-07-21,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230721_le07_l2sp_197024_20230721_02_t1_LST_C.tif,FALSE
502,LC09_L2SP_196025_20230718_02_T1,2023-07-18T10:21:29.924548Z,landsat-9,77.14,T1,NA,TRUE,TRUE,2023-07-18,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230718_lc09_l2sp_196025_20230718_02_t1_LST_C.tif,FALSE
503,LC09_L2SP_196024_20230718_02_T1,2023-07-18T10:21:06.037766Z,landsat-9,57.43,T1,NA,TRUE,TRUE,2023-07-18,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230718_lc09_l2sp_196024_20230718_02_t1_LST_C.tif,FALSE
